Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL23,OUT027,2591.319046050293
FDS28,OUT046,851.0613780491963
FDX24,OUT013,1438.519379612623
FDZ02,OUT035,1551.2612601337137
FDL46,OUT045,1913.733771801604
FDS60,OUT027,4877.29475276174
NCO06,OUT017,597.2731609963646
FDO16,OUT035,1347.3689217117023
FDC60,OUT049,1360.5043410384903
FDA48,OUT018,3354.2279375659873
FDZ36,OUT027,5056.528661168222
FDK27,OUT045,2027.1240588024625
FDW23,OUT018,600.9029947890534
FDM14,OUT018,1651.5415728879366
FDM14,OUT013,1652.7501207382677
FDW60,OUT018,2827.4527630597718
FDE21,OUT013,1946.8981702921499
NCM42,OUT035,1655.7264208036272
FDY59,OUT010,212.09888767047377
DRI49,OUT049,1281.1846225350441
FDT28,OUT019,338.4085704846334
FDQ22,OUT018,602.626104647124
FDR60,OUT049,1265.182859087279
FDC50,OUT019,236.2319632459911
FDV24,OUT013,2437.263704765188
DRF48,OUT010,474.3707537762589
FDQ47,OUT046,603.2699213161179
DRN36,OUT049,1556.1724337462933
NCY06,OUT035,2050.0689191152555
FDE52,OUT035,1388.6776527220036
NCB54,OUT045,2011.292824490414
NCF31,OUT035,2484.8563826830473
FDJ08,OUT027,5169.909535643598
NCC07,OUT017,1653.8146994713723
NCD19,OUT027,1563.209929339751
FDL46,OUT049,2008.2617395725933
FDM20,OUT045,3940.357856174858
NCI06,OUT010,446.8499242913207
DRM11,OUT035,4205.8204521457665
NCH07,OUT018,2454.550439265607
FDS23,OUT013,2043.4919977021739
FDO49,OUT018,753.0843620058836
FDS35,OUT049,1058.9510337843617
DRK39,OUT045,1329.1739948437803
DRI39,OUT049,859.9086032942583
FDV04,OUT017,2529.1171765415447
NCN14,OUT035,3083.7201737813434
FDH08,OUT013,3872.2305824506343
FDS20,OUT046,3123.3916370668057
FDV40,OUT049,1145.9088633535166
FDZ48,OUT010,248.48437355164754
FDS24,OUT027,2442.3699906486554
FDK44,OUT049,2894.4424363299754
FDS48,OUT045,2502.8084836615044
FDK26,OUT010,503.6022696401718
FDD23,OUT045,3058.9259848460138
NCH54,OUT017,2582.1683233014332
NCP14,OUT010,227.17189921022225
FDM60,OUT010,91.85143686908583
FDV24,OUT017,2455.9196355128106
FDH08,OUT018,3387.4967057451368
FDS12,OUT027,3345.488027762297
FDR39,OUT027,5001.444383340966
FDP12,OUT027,1123.203843160385
DRF60,OUT027,6230.066331791622
FDC09,OUT035,1648.6711749205822
FDF50,OUT018,2952.8176562948174
FDG28,OUT035,3965.8361607793777
NCE19,OUT017,851.0613780491963
NCM53,OUT010,242.00981128598
NCN18,OUT049,1710.6528754133424
FDF32,OUT035,3121.7895556992235
FDF11,OUT013,3917.7234419760625
DRI59,OUT049,3805.2214989668532
NCG54,OUT035,2775.4612056752876
FDM44,OUT046,1644.492815905814
FDT57,OUT018,3429.6476363956176
FDV24,OUT046,2446.068636008022
FDI50,OUT019,592.1199890818546
FDS09,OUT035,779.7370276365093
NCC31,OUT027,4002.2394748707243
FDQ07,OUT019,578.8949373855629
FDC22,OUT017,3101.4724577036
FDZ56,OUT046,2780.088805440922
FDZ40,OUT019,170.6023183640816
FDS46,OUT027,3179.5924784681324
DRD24,OUT045,2075.9889904470165
FDV45,OUT017,3072.49266036507
FDL26,OUT045,2513.2750759433707
FDA56,OUT018,1925.9452404668302
FDN27,OUT046,1966.1276708839805
FDM20,OUT049,3936.3122195613337
FDO16,OUT017,1331.8810521331397
FDL03,OUT035,3065.1003076888246
FDE58,OUT046,1944.4418035846224
FDI02,OUT027,3179.907731965005
NCC55,OUT019,91.85143686908583
FDR03,OUT018,3176.1490612373095
FDB14,OUT017,1443.2129534773621
FDR45,OUT013,3934.159917397269
NCN07,OUT017,2068.7606463308352
FDM51,OUT019,250.62240617166225
FDT52,OUT027,6281.688785056377
FDL26,OUT046,2498.066947555533
NCZ42,OUT046,3886.673037781642
DRI47,OUT019,362.483352128961
FDW40,OUT013,2103.427287297212
FDN34,OUT046,2786.665730599945
FDS01,OUT035,2987.651693793931
NCG55,OUT045,1929.699149509827
FDC11,OUT035,1354.6454239694583
FDX35,OUT018,3404.3975866204214
NCB06,OUT046,2569.435994541754
FDR09,OUT019,585.601537856073
FDC53,OUT017,1556.7149338487993
FDY45,OUT013,4073.231701692582
FDA22,OUT010,388.5980416517692
FDE02,OUT035,1535.3708552872108
FDW21,OUT045,1628.2430395166791
FDV34,OUT046,1147.8085768134747
FDS59,OUT049,1655.7264208036272
NCW17,OUT017,2070.4188449398584
NCK54,OUT046,1952.2062034884175
FDG17,OUT019,582.712028344362
FDG35,OUT017,2886.2307316618785
FDD08,OUT010,91.85143686908583
NCO07,OUT017,3689.3822615881627
FDJ10,OUT010,281.70505175439877
FDW36,OUT017,1648.1601017611313
FDW21,OUT010,226.46765742067134
FDY19,OUT017,1951.9908388432
DRE03,OUT013,771.5200180702683
NCC55,OUT049,614.1859687057434
FDH52,OUT010,167.14004505852517
FDO09,OUT017,4118.3654026461645
FDU43,OUT045,3905.197166371562
FDX09,OUT010,419.97094232937627
FDH40,OUT019,209.59777826064794
FDW58,OUT017,1651.6952769206937
FDC47,OUT017,3776.8834994746176
NCR41,OUT035,1514.561978468315
DRG49,OUT035,3960.937615512717
FDC52,OUT027,3964.7960831838163
FDY13,OUT046,1167.259106403927
FDY35,OUT013,624.3779373553863
FDI35,OUT017,3090.9236813467346
NCU18,OUT049,2105.935508862107
FDY33,OUT018,2468.5282900224915
FDC15,OUT027,3906.580943481812
FDU01,OUT049,3091.2477471615525
NCU42,OUT046,2771.588281934037
NCV29,OUT018,2816.8873323661583
NCY30,OUT017,3049.7981916500166
FDQ46,OUT049,1722.522023168942
FDG58,OUT027,3852.510513345065
FDK33,OUT017,3677.9928815562425
NCD07,OUT045,1900.3498944401226
NCX29,OUT027,3816.1180605478858
NCT42,OUT013,2439.4121888411996
DRN59,OUT035,769.6272739765147
FDI44,OUT035,1273.1497478026138
FDA45,OUT049,2892.4120923214195
FDP31,OUT045,1046.362084770888
FDY01,OUT046,1931.5800716061917
FDT09,OUT018,1960.8988431470007
DRH03,OUT027,2534.573304168197
FDA36,OUT018,2967.883111233083
NCF31,OUT017,2455.7909825978813
FDG14,OUT049,2455.7495634753936
FDG28,OUT027,6252.118028440891
FDU14,OUT049,4054.0509070841845
FDY47,OUT019,292.621701261959
FDI56,OUT049,1388.6787989046552
DRD01,OUT013,850.0822071154633
FDM22,OUT046,859.9086032942583
FDH33,OUT013,622.1564324478949
DRZ24,OUT013,1940.5081508459625
NCQ38,OUT046,1648.6711749205822
FDO16,OUT027,2254.8633993953404
FDU07,OUT027,3839.1119227624154
NCB07,OUT013,3031.0711308349505
FDU48,OUT045,2042.2923671826316
NCM43,OUT045,2641.2787244127803
FDR31,OUT010,345.2239181648319
DRK49,OUT018,606.0279660467321
NCI30,OUT010,596.7056215469279
DRD60,OUT017,3056.059497792696
NCG19,OUT046,3760.425043289446
FDH12,OUT035,1645.13599976102
FDM32,OUT035,1438.507606209946
FDM27,OUT035,2548.5812012968636
NCU53,OUT027,4316.95533626311
NCQ18,OUT046,1582.3200232530276
FDS10,OUT013,2942.1568202014496
FDB33,OUT027,4052.0467954320384
FDI12,OUT013,1350.9700448985227
NCW42,OUT013,3742.7402442331486
NCC06,OUT018,1950.0691696278175
FDW02,OUT017,2045.2815621160687
NCD43,OUT017,1651.6952769206937
FDM57,OUT018,1343.7635845148789
FDA58,OUT017,3840.6554657120146
FDK56,OUT046,3119.9607759780934
FDP52,OUT045,3862.8595286711375
FDW20,OUT018,1935.4210047093345
FDS52,OUT049,1623.1141279691076
NCT29,OUT018,1910.2271833706952
NCL54,OUT013,2906.2003836489744
FDC05,OUT045,3044.8158550392254
FDF34,OUT035,3104.8361723089065
FDP03,OUT027,3327.4535536846697
FDD32,OUT010,193.35244177207989
FDZ10,OUT045,2051.433335011657
FDZ40,OUT035,851.0613780491963
FDD51,OUT018,610.7829421645865
NCY30,OUT019,436.16156080039514
FDP58,OUT017,3621.776411093827
FDV49,OUT017,4178.286750164763
FDY24,OUT019,147.3962105272579
NCO55,OUT017,1655.2153476441765
FDR13,OUT017,1932.433093278227
FDS51,OUT017,955.1927672281541
FDP26,OUT045,1642.2507653983337
NCB54,OUT027,3352.497997490662
FDF32,OUT017,3065.533864236111
FDN31,OUT018,2970.3975207539943
DRM48,OUT017,602.9939812174566
FDN20,OUT049,2778.2450307010904
DRL01,OUT046,3832.148414420663
FDV56,OUT049,1655.7264208036272
DRH13,OUT027,2591.319046050293
FDA03,OUT017,2509.239498878414
FDF47,OUT027,5804.748079596275
FDX32,OUT046,2499.0946824897273
FDX57,OUT049,1551.2612601337137
NCA30,OUT045,2999.4679386343923
FDO49,OUT013,768.0034182043426
FDL04,OUT019,250.95762788549771
DRM48,OUT035,606.4582731294422
FDR16,OUT013,3569.6363816775415
NCC19,OUT018,2963.4718652019037
NCE42,OUT045,3867.046635680173
FDY24,OUT017,851.0613780491963
FDH19,OUT049,2888.808182757261
FDJ46,OUT013,2874.258075676984
FDN45,OUT010,602.8073672009116
FDY08,OUT035,2060.5427521653623
FDZ37,OUT035,1358.886052479614
NCT30,OUT045,772.9410988559767
DRY23,OUT018,612.5605062231946
NCZ30,OUT018,1925.8859040941668
FDC44,OUT018,1802.5885306561875
FDB45,OUT035,1648.6711749205822
FDY04,OUT013,2578.302482422421
FDM27,OUT046,2605.8057117103663
FDZ43,OUT017,3936.630165174026
FDT39,OUT019,364.8559583653399
NCC06,OUT019,295.2845418016879
FDL15,OUT027,3913.4141543456876
FDL57,OUT017,4168.18425849804
FDU08,OUT046,1575.5801544308567
FDK40,OUT017,4200.368875731131
FDQ12,OUT010,603.241678816934
FDS48,OUT017,2502.8084836615044
FDP09,OUT045,3675.5755319142045
FDW21,OUT049,1582.7673103958275
FDY25,OUT035,3082.2880644241877
DRE13,OUT017,1351.7495296147756
FDV43,OUT019,91.85143686908583
FDD22,OUT045,1717.5371688863781
FDM46,OUT019,235.0886595124208
NCO30,OUT010,469.0014505898509
FDM25,OUT046,2876.8363075366865
NCN41,OUT049,2038.7426469900506
FDU24,OUT045,1453.7717785929674
FDZ50,OUT046,3126.861371719194
FDP45,OUT013,4077.160751648761
NCM54,OUT045,2025.1710930822135
FDW10,OUT019,411.8855291448297
FDP20,OUT017,2045.0357693103285
FDK32,OUT046,2496.0357574755094
FDN52,OUT049,1362.460620845739
FDM58,OUT045,1707.7676410506558
FDZ46,OUT027,3095.2692956871865
NCA18,OUT018,1809.1527777663098
FDD35,OUT046,2060.341101005075
NCK31,OUT035,769.4244989900511
FDI40,OUT027,2668.3303169718115
FDT50,OUT019,237.98497580196792
NCT06,OUT046,2598.601468172283
FDT31,OUT035,3061.1479000397544
FDT45,OUT049,816.5126201348653
FDT13,OUT045,3061.019206864242
FDO50,OUT045,1394.8103902527337
NCU18,OUT010,275.93493215561114
NCR54,OUT049,3118.781323761031
NCO18,OUT018,2816.8873323661583
FDU09,OUT045,851.0613780491963
FDT13,OUT018,2969.0210081198347
FDE09,OUT046,1730.5262473237174
NCK53,OUT019,252.07578398838962
FDG45,OUT049,3666.2848623965897
DRH15,OUT035,664.8612428066725
FDO21,OUT019,584.8805871313982
FDD14,OUT027,5149.198402887879
FDC09,OUT046,1648.6711749205822
FDH45,OUT027,1123.203843160385
FDV32,OUT046,1067.1995431837072
FDG12,OUT035,2007.0469705430528
FDS32,OUT013,2081.6412283691116
NCL55,OUT018,3674.238635463517
DRE01,OUT035,3858.363975649886
DRE15,OUT049,1275.9228104972428
NCL42,OUT045,3921.317704408305
FDP31,OUT013,1025.5332092521453
FDN33,OUT018,1430.356818003956
FDZ59,OUT046,2544.284272223354
FDE45,OUT010,424.0286459395639
FDJ07,OUT013,1965.453988718669
FDQ45,OUT018,2979.5558806511663
FDM33,OUT027,5562.995914773463
FDO15,OUT010,174.8504498613893
FDM46,OUT013,1438.519379612623
FDR03,OUT045,3444.1694816586987
FDY49,OUT018,2597.798305578726
FDQ60,OUT045,1950.8412659279827
FDW10,OUT049,2910.2506513950875
FDO51,OUT049,647.4621675199028
FDJ40,OUT018,1617.3890642382084
FDS20,OUT018,2957.8763618833605
FDU45,OUT013,1804.87610501426
FDV02,OUT035,2777.9311745471573
FDN09,OUT046,3919.075367125791
NCM55,OUT027,5144.647714571435
FDN23,OUT018,2360.0204989765134
FDY31,OUT010,347.6145344308222
FDW03,OUT010,230.3393444457949
FDD14,OUT046,3068.4941015418644
FDV23,OUT017,2036.9680164826848
DRI03,OUT045,2897.437389093933
FDN13,OUT035,1579.232135236265
FDF45,OUT027,1634.0777689860845
FDU46,OUT035,1360.092932354802
FDB57,OUT049,3785.417138374839
FDV12,OUT049,1585.053430935808
FDQ58,OUT013,2439.4121888411996
NCA18,OUT017,1916.467715570004
FDH52,OUT049,941.4224729703512
FDM24,OUT018,2349.6196389318143
NCP43,OUT027,4946.1711048151055
NCO18,OUT019,433.1092400538845
FDM32,OUT017,1398.815441269672
NCL07,OUT017,607.5777632449435
FDK03,OUT013,4084.4691148666748
FDP59,OUT017,1648.1601017611313
FDQ24,OUT049,4064.221026296279
FDQ16,OUT018,1617.3890642382084
FDU44,OUT013,2563.4977955489057
FDH28,OUT010,91.85143686908583
FDV28,OUT019,91.85143686908583
FDM22,OUT045,847.872823184695
FDR56,OUT046,3099.803714518458
FDV39,OUT049,3134.154580517082
FDU37,OUT019,191.7554932430455
FDQ11,OUT010,593.7771864215345
FDX02,OUT045,3790.2982889638665
NCS42,OUT018,1420.271386795203
FDY57,OUT027,2610.9101981185504
FDB21,OUT049,3833.966847424926
FDE28,OUT017,3799.8965116206878
FDQ55,OUT017,1930.249919984494
FDA48,OUT049,3700.9649863067025
FDZ19,OUT045,2864.5638219555035
NCC43,OUT045,3968.9567658696183
NCV18,OUT046,1337.4356771909183
NCA42,OUT018,2444.2334252573855
FDY45,OUT046,4069.5128838554456
NCC30,OUT045,2948.2334670606583
FDM57,OUT013,1346.8768120715984
FDL09,OUT010,406.12975389403437
FDB09,OUT027,3327.4535536846697
FDT44,OUT035,1985.0616844401368
NCT06,OUT027,4209.453366153743
FDX26,OUT049,3145.250949744755
FDK32,OUT013,2488.5632916835475
DRA12,OUT046,2121.9311383126933
FDO46,OUT010,505.5419966143711
FDE52,OUT013,1356.7203922257956
NCH42,OUT045,3883.8444938376656
FDV08,OUT035,626.0175412835802
FDB47,OUT018,3348.2902818749267
FDC28,OUT010,247.53321192890795
FDD22,OUT046,1909.7902708193028
FDS07,OUT027,3188.188635904511
DRI13,OUT045,3676.7722925721237
FDG32,OUT018,3369.9841327970626
FDU14,OUT017,4084.105420554308
FDD28,OUT019,172.7599494773661
NCP41,OUT017,1658.7505228037387
FDS08,OUT049,2904.505692286581
FDX47,OUT045,2535.1037348821333
FDC53,OUT019,252.57575469770228
FDQ19,OUT035,3963.581702260147
FDL14,OUT045,2471.5895342762037
FDM33,OUT019,581.5814136713593
FDA51,OUT045,1883.598452588183
FDZ27,OUT018,753.0843620058836
FDT04,OUT046,618.5091885059659
DRC13,OUT049,2040.542450195052
FDR16,OUT027,5544.964345425613
FDQ03,OUT027,6213.6929053808535
FDE38,OUT035,2724.283346818648
DRH23,OUT027,1585.9286159534472
FDT11,OUT019,499.2202984365129
FDD09,OUT035,3059.5059418891237
FDR40,OUT045,1329.5370444432533
FDX07,OUT017,3064.866288448089
FDR07,OUT035,1553.690831848688
FDA51,OUT017,1893.9649035131329
FDT59,OUT019,590.2617109546461
FDF20,OUT017,3095.2126998101635
FDR13,OUT045,1911.5405948738978
FDY26,OUT049,3727.242310797274
FDW04,OUT017,2042.4521751903749
FDK52,OUT017,3791.6504617558953
FDN60,OUT049,2561.8496677580165
FDM09,OUT019,425.2933335660978
FDP46,OUT049,1362.4655329694076
FDB50,OUT019,190.58815476407406
NCQ29,OUT049,4013.7110141724806
FDP16,OUT027,6298.637423315289
FDX33,OUT018,2439.2919318797135
FDP07,OUT010,500.1473025954952
FDN22,OUT046,3963.3269500811716
FDF39,OUT049,4132.913891051879
FDS21,OUT017,935.2470858521862
NCM42,OUT013,1652.7501207382677
FDK50,OUT019,393.3978322069999
DRF13,OUT027,3955.826503413493
FDH35,OUT018,2469.672230308825
FDP60,OUT018,1545.2671851965904
DRJ49,OUT027,3335.7015104741963
NCT42,OUT019,363.60542820370057
FDE38,OUT049,2693.8694656468615
FDI04,OUT049,3125.22677266769
NCH54,OUT045,2568.295661837152
FDT56,OUT049,876.3556880859917
DRD15,OUT018,3404.4329342410633
FDV58,OUT013,3028.971514998838
FDP21,OUT049,3145.723382915883
FDH05,OUT013,3791.6247628996
FDR10,OUT027,4171.949292956871
NCP06,OUT045,2499.9001224618514
FDF33,OUT049,1653.5552034282512
DRK37,OUT013,3084.4501369858813
DRH49,OUT045,1313.4392780194019
FDT58,OUT013,2664.768172951086
FDD41,OUT018,1606.7986431956012
FDP40,OUT018,1657.1017561329018
FDM51,OUT027,2580.6723950103947
FDO45,OUT010,194.3193793070914
FDW33,OUT010,227.17189921022225
FDY24,OUT045,851.0613780491963
FDB10,OUT010,592.9287586964832
FDM40,OUT035,2097.881126823735
NCI06,OUT017,3043.868069356077
FDW12,OUT019,328.3882437777956
FDX48,OUT027,3976.490408459471
NCW05,OUT027,2678.9769680117092
FDX27,OUT017,1538.3949572873223
DRM37,OUT045,3044.8158550392254
FDA38,OUT045,3961.864014204368
FDR36,OUT046,620.5626926632351
FDZ45,OUT046,3106.4423438350386
FDG05,OUT017,2534.4574011314376
FDK28,OUT013,4206.694691048845
FDV47,OUT045,1341.6926640453355
FDN21,OUT045,2576.3786328468896
FDP20,OUT027,3338.9400222058334
FDI35,OUT045,3054.7355913318224
DRY23,OUT013,623.9339965065029
FDA56,OUT017,2042.052248188051
FDB09,OUT013,2030.3705960185366
NCO26,OUT027,3192.425744243183
FDQ49,OUT018,2417.064941010921
FDI52,OUT027,3324.146453276412
FDZ44,OUT027,3133.8749144459603
FDZ09,OUT018,2471.397886755584
FDY03,OUT049,1915.9847058353553
NCG42,OUT017,2064.7719273041685
DRI13,OUT027,5572.948114702499
FDQ32,OUT013,2042.6234003734207
FDW16,OUT035,1394.8103902527337
FDU27,OUT046,772.9410988559767
FDR28,OUT010,417.47178973888674
FDQ49,OUT010,370.4139337361228
FDS37,OUT046,1942.9937375414834
FDW26,OUT018,3352.735886451917
FDX12,OUT018,3490.4892348376784
NCP06,OUT013,2484.0298985396234
FDW45,OUT010,349.64340977261503
NCN30,OUT049,1515.9902066356167
FDN24,OUT049,816.5126201348653
NCL41,OUT027,1121.7495646465864
FDR02,OUT019,277.466062830662
FDD09,OUT010,456.2406749209868
FDS33,OUT010,195.1519833545998
FDU22,OUT045,2001.5760096733093
FDI53,OUT013,2533.3915506435237
DRH01,OUT049,2894.4424363299754
FDX32,OUT013,2131.504969152854
NCP30,OUT018,602.626104647124
FDB60,OUT045,3054.7340183540746
FDB14,OUT049,1448.7690726979365
NCP02,OUT035,851.0613780491963
FDJ10,OUT017,2059.438985014439
FDG34,OUT046,1706.0619903499114
NCB18,OUT017,1366.3935787279581
FDM16,OUT049,1142.0437224356504
FDW25,OUT018,1346.8801612987238
FDB35,OUT010,205.78931588661814
DRN11,OUT013,2133.860016579302
FDF41,OUT019,585.1772863988406
FDH16,OUT045,1369.0661882576535
NCQ50,OUT018,3269.6982231118022
DRH23,OUT018,855.4599361580331
DRJ37,OUT013,2426.906505977861
DRJ24,OUT027,5163.564733172714
FDY16,OUT035,3093.53447752372
FDQ27,OUT045,1645.7859405578959
FDZ33,OUT045,2462.1624446463984
FDF29,OUT045,2058.739290456837
FDA08,OUT049,2570.6539793696948
FDG31,OUT046,1065.186285623039
FDE34,OUT019,469.9182307727661
NCR30,OUT027,1825.9148963317718
FDV33,OUT035,4181.315272524258
DRZ24,OUT018,1919.484554062145
NCL54,OUT035,2912.7128790120832
FDR12,OUT049,2926.873868083643
NCC54,OUT046,3800.324420679806
DRN59,OUT013,768.2061931908064
FDX50,OUT019,275.76172711284033
FDV31,OUT027,4921.149908448402
NCA29,OUT027,4677.4395611695145
FDW60,OUT049,2975.3444657336186
FDX08,OUT017,3115.2326195305022
DRD49,OUT013,3799.521955310134
FDD33,OUT046,3762.727191327741
FDW35,OUT013,622.1564324478949
FDJ36,OUT017,1648.1601017611313
FDV51,OUT035,2708.7476404158365
FDW36,OUT046,1650.0200282686887
FDH35,OUT046,2576.973697274419
NCS30,OUT027,3368.3861904899036
FDN49,OUT017,613.1082771496259
FDL08,OUT018,3517.476807262052
FDI09,OUT013,3812.339532905325
FDP19,OUT018,1928.7921819424037
FDU21,OUT010,91.85143686908583
NCP41,OUT045,1652.8411864409406
FDY10,OUT013,1820.6666246417344
FDP12,OUT018,588.0353221971243
NCN26,OUT049,1950.1104445856824
FDK44,OUT013,2864.1948197203787
FDC28,OUT049,1652.191245644065
FDJ41,OUT027,6305.358815157598
NCT29,OUT035,2030.228490632355
NCH42,OUT019,591.8579792488608
FDU60,OUT018,2545.643021477099
FDS02,OUT045,3065.284367688688
FDC51,OUT046,2057.818317122211
FDU03,OUT013,3058.7692550776096
FDX39,OUT045,3709.124750182693
NCY05,OUT010,91.85143686908583
NCL06,OUT027,6213.6929053808535
FDD32,OUT035,1272.5480255894581
NCN41,OUT045,2012.9182887273294
NCX53,OUT049,2123.341146438303
FDU57,OUT019,347.30493379897814
FDQ23,OUT046,1648.6711749205822
FDQ52,OUT045,4009.114751658541
FDC14,OUT045,618.5091885059659
FDY09,OUT035,2980.244395019017
FDQ28,OUT045,2518.7750515270004
FDV25,OUT046,3792.724513554351
FDJ07,OUT035,1943.8665991311925
DRB25,OUT049,1647.2554223116986
FDK52,OUT019,592.9217817467184
FDY52,OUT027,1761.745604204015
FDB28,OUT046,3083.9984617417713
FDT36,OUT035,602.2941087149661
FDV25,OUT017,3833.172821967942
NCN07,OUT027,3354.6421722447385
FDC57,OUT017,3044.889245929579
FDQ03,OUT018,3447.56097106525
FDU23,OUT017,2740.104885054726
NCX41,OUT035,3657.1600593398202
NCD06,OUT035,771.5389189047195
FDW08,OUT045,1647.1347939060024
NCU29,OUT017,2461.543515861197
NCE06,OUT013,2515.417296357208
FDV52,OUT010,262.058061809801
FDB02,OUT017,2922.710776294613
NCR18,OUT045,623.9640371263108
FDK16,OUT049,1511.4740904515525
NCQ29,OUT010,596.5609859669137
FDZ01,OUT019,251.69488586796652
FDW27,OUT035,2558.594956160418
FDD17,OUT018,3457.446484165724
FDW39,OUT013,2921.974408945538
DRH59,OUT045,1102.6114989751372
FDS52,OUT013,1641.5165158404548
FDU40,OUT027,5477.346241518477
NCF54,OUT013,2847.4692189975945
FDH46,OUT045,1645.7859405578959
NCP14,OUT049,1645.13599976102
FDH50,OUT049,3154.311641976717
DRF15,OUT010,363.94019147011045
FDV27,OUT027,2391.5191767362803
NCJ06,OUT049,2044.3342617498656
FDN02,OUT018,3188.508930115172
FDQ51,OUT049,769.6272739765147
FDQ07,OUT017,3741.672170452905
FDS45,OUT049,1648.6711749205822
NCJ06,OUT045,2021.3597722493228
FDD36,OUT035,1952.4521037727636
FDY25,OUT045,3081.7916755548104
FDU52,OUT046,2450.540876657456
DRK47,OUT017,3856.7593344406055
NCL30,OUT017,2049.024488336995
FDN22,OUT035,4023.1121268022434
NCF30,OUT027,3347.112812973896
FDK03,OUT035,4166.758515227588
FDT45,OUT017,859.9086032942583
NCC54,OUT027,6218.601111344145
